DATE	rout	cout	cilv	evap	fnca	fcon
UNITS	m3/s	m3/s	M(m3)	mm	-	-
2004-05-07	-9999	0	0.423	2.541	1	0
2004-05-08	-9999	0	0.419	3.042	1	0
2004-05-09	-9999	0	0.415	2.809	1	0
2004-05-10	-9999	0	0.415	0.498	1	0
2004-05-11	-9999	0	0.413	1.392	1	0
2004-05-12	-9999	0	0.411	1.512	1	0
2004-05-13	-9999	0	0.411	1.555	1	0
2004-05-14	-9999	0	0.41	1.663	1	0
2004-05-15	-9999	0	0.408	1.954	1	0
2004-05-16	-9999	0	0.405	1.894	1	0
2004-05-17	-9999	0	0.399	3.049	1	0
2004-05-18	-9999	0	0.392	3.627	1	0
2004-05-19	-9999	0	0.384	3.221	1	0
2004-05-20	-9999	0	0.382	1.64	1	0
2004-05-21	-9999	0	0.381	1.195	1	0
2004-05-22	-9999	0	0.378	1.362	1	0
2004-05-23	-9999	0	0.374	1.619	1	0
2004-05-24	-9999	0	0.369	1.772	1	0
2004-05-25	-9999	0	0.364	1.911	1	0
2004-05-26	-9999	0	0.359	1.814	1	0
2004-05-27	-9999	0	0.353	1.891	1	0
2004-05-28	-9999	0	0.346	2.286	1	0
2004-05-29	-9999	0	0.348	1.894	0.997	0.003
2004-05-30	-9999	0	0.342	2.68	1	0
2004-05-31	-9999	0	0.338	2.249	1	0
2004-06-01	-9999	0	0.343	2.029	0.994	0.006
2004-06-02	-9999	0	0.338	3.049	1	0
2004-06-03	-9999	0	0.33	4.051	1	0
2004-06-04	-9999	0	0.322	4.023	1	0
2004-06-05	-9999	0	0.313	3.38	1	0
2004-06-06	-9999	0	0.316	2.723	0.996	0.004
2004-06-07	-9999	0	0.317	2.764	0.994	0.006
2004-06-08	-9999	0	0.314	2.461	1	0
2004-06-09	-9999	0	0.31	2.461	1	0
2004-06-10	-9999	0	0.305	3.134	1	0
2004-06-11	-9999	0	0.324	2.889	0.973	0.027
2004-06-12	-9999	0.002	0.336	4.049	0.956	0.044
2004-06-13	-9999	0.005	0.349	3.534	0.938	0.062
2004-06-14	-9999	0.009	0.358	3.275	0.926	0.074
2004-06-15	-9999	0.008	0.362	3.593	0.92	0.08
2004-06-16	-9999	0.005	0.363	4.161	0.92	0.08
2004-06-17	-9999	0.002	0.365	3.293	0.916	0.084
2004-06-18	-9999	0.005	0.365	3.523	1	0
2004-06-19	-9999	0	0.36	4.793	1	0
2004-06-20	-9999	0	0.355	5.122	1	0
2004-06-21	-9999	0	0.35	4.244	1	0
2004-06-22	-9999	0	0.346	3.994	1	0
2004-06-23	-9999	0	0.342	3.047	1	0
2004-06-24	-9999	0	0.338	2.946	1	0
2004-06-25	-9999	0	0.332	3.63	1	0
2004-06-26	-9999	0	0.325	3.212	1	0
2004-06-27	-9999	0	0.318	3.337	1	0
2004-06-28	-9999	0	0.308	3.597	1	0
2004-06-29	-9999	0	0.297	3.47	1	0
2004-06-30	-9999	0	0.288	2.653	1	0
2004-07-01	-9999	0	0.28	2.033	1	0
2004-07-02	-9999	0	0.271	2.196	1	0
2004-07-03	-9999	0	0.273	1.608	0.998	0.002
2004-07-04	-9999	0	0.27	2.059	1	0
2004-07-05	-9999	0	0.263	2.511	1	0
2004-07-06	-9999	0	0.257	2.341	1	0
2004-07-07	-9999	0	0.252	2.394	1	0
2004-07-08	-9999	0	0.271	2.707	0.976	0.024
2004-07-09	-9999	0.001	0.266	5.417	1	0
2004-07-10	-9999	0	0.259	5.528	1	0
2004-07-11	-9999	0	0.253	5.185	1	0
2004-07-12	-9999	0	0.247	4.504	1	0
2004-07-13	-9999	0	0.239	4.563	1	0
2004-07-14	-9999	0	0.229	4.182	1	0
2004-07-15	-9999	0	0.22	3.699	1	0
2004-07-16	-9999	0	0.21	3.079	1	0
2004-07-17	-9999	0	0.199	3.072	1	0
2004-07-18	-9999	0	0.192	2.893	1	0
2004-07-19	-9999	0	0.182	3.487	1	0
2004-07-20	-9999	0	0.174	2.906	1	0
2004-07-21	-9999	0	0.175	2.491	0.999	0.001
2004-07-22	-9999	0	0.171	3.189	1	0
2004-07-23	-9999	0	0.164	3.607	1	0
2004-07-24	-9999	0	0.155	3.524	1	0
2004-07-25	-9999	0	0.145	3.495	1	0
2004-07-26	-9999	0	0.134	3.03	1	0
2004-07-27	-9999	0	0.128	2.206	1	0
2004-07-28	-9999	0	0.125	1.721	1	0
2004-07-29	-9999	0	0.119	1.641	1	0
2004-07-30	-9999	0	0.113	1.818	1	0
2004-07-31	-9999	0	0.105	2.174	1	0
2004-08-01	-9999	0	0.098	1.8	1	0
2004-08-02	-9999	0	0.09	1.692	1	0
2004-08-03	-9999	0	0.081	1.735	1	0
2004-08-04	-9999	0	0.072	1.753	1	0
2004-08-05	-9999	0	0.063	1.638	1	0
2004-08-06	-9999	0	0.053	1.693	1	0
2004-08-07	-9999	0	0.046	1.432	1	0
2004-08-08	-9999	0	0.059	1.316	0.986	0.014
2004-08-09	-9999	0	0.057	3.323	1	0
2004-08-10	-9999	0	0.053	3.521	1	0
2004-08-11	-9999	0	0.045	4.346	1	0
2004-08-12	-9999	0	0.038	3.275	1	0
2004-08-13	-9999	0	0.03	3.303	1	0
2004-08-14	-9999	0	0.02	3.456	1	0
2004-08-15	-9999	0	0.013	2.728	1	0
2004-08-16	-9999	0	0.005	2.578	1	0
2004-08-17	-9999	0	0	2.099	1	0
2004-08-18	-9999	0	0	1.18	1	0
2004-08-19	-9999	0	0	1.308	1	0
2004-08-20	-9999	0	0	0.765	1	0
2004-08-21	-9999	0	0	1.493	1	0
2004-08-22	-9999	0	0	1.258	1	0
2004-08-23	-9999	0	0.017	1.512	0.983	0.017
2004-08-24	-9999	0	0.027	3.183	0.973	0.027
2004-08-25	-9999	0.001	0.027	3.735	1	0
2004-08-26	-9999	0	0.024	3.896	1	0
2004-08-27	-9999	0	0.019	3.924	1	0
2004-08-28	-9999	0	0.016	4.83	1	0
2004-08-29	-9999	0	0.019	4.279	0.998	0.002
2004-08-30	-9999	0	0.021	3.816	0.996	0.004
2004-08-31	-9999	0	0.017	4.36	1	0
2004-09-01	-9999	0	0.01	5.619	1	0
2004-09-02	-9999	0	0.007	4.924	1	0
2004-09-03	-9999	0	0.002	3.892	1	0
2004-09-04	-9999	0	0.001	2.633	1	0
2004-09-05	-9999	0	0.001	2.948	1	0
2004-09-06	-9999	0	0.001	1.996	1	0
2004-09-07	-9999	0	0.001	1.439	1	0
2004-09-08	-9999	0	0.001	1.877	1	0
2004-09-09	-9999	0	0	1.74	1	0
2004-09-10	-9999	0	0	1.065	1	0
2004-09-11	-9999	0	0	0.925	1	0
2004-09-12	-9999	0	0.001	1.744	1	0
2004-09-13	-9999	0	0	1.558	1	0
2004-09-14	-9999	0	0	1.448	1	0
2004-09-15	-9999	0	0	1.441	1	0
2004-09-16	-9999	0	0	1.296	1	0
2004-09-17	-9999	0	0	1.088	1	0
2004-09-18	-9999	0	0	1.399	1	0
2004-09-19	-9999	0	0	1.597	1	0
2004-09-20	-9999	0	0.014	1.264	0.987	0.013
2004-09-21	-9999	0	0.012	1.687	1	0
2004-09-22	-9999	0	0.008	3.075	1	0
2004-09-23	-9999	0	0.004	2.724	1	0
2004-09-24	-9999	0	0.001	2.729	1	0
2004-09-25	-9999	0	0.001	2.3	1	0
2004-09-26	-9999	0	0	1.907	1	0
2004-09-27	-9999	0	0	1.025	1	0
2004-09-28	-9999	0	0	1.72	1	0
2004-09-29	-9999	0	0	1.169	1	0
2004-09-30	-9999	0	0	0.642	1	0
2004-10-01	-9999	0	0	0.099	1	0
2004-10-02	-9999	0	0	0.024	1	0
2004-10-03	-9999	0	0	0.418	1	0
2004-10-04	-9999	0	0	0.302	1	0
2004-10-05	-9999	0	0	0.899	1	0
2004-10-06	-9999	0	0	0.989	1	0
2004-10-07	-9999	0	0	0.88	1	0
2004-10-08	-9999	0	0	0.593	1	0
2004-10-09	-9999	0	0	0.852	1	0
2004-10-10	-9999	0	0	0.691	1	0
2004-10-11	-9999	0	0	0.435	1	0
2004-10-12	-9999	0	0	0.527	1	0
2004-10-13	-9999	0	0	0.18	1	0
2004-10-14	-9999	0	0	0.759	1	0
2004-10-15	-9999	0	0.001	0.355	1	0
2004-10-16	-9999	0	0.001	0	0.999	0.001
2004-10-17	-9999	0	0.008	0	0.993	0.007
2004-10-18	-9999	0	0.012	0	0.988	0.012
2004-10-19	-9999	0	0.017	0	0.984	0.016
2004-10-20	-9999	0	0.017	0	0.984	0.016
2004-10-21	-9999	0	0.02	0	0.981	0.019
2004-10-22	-9999	0	0.02	0.09	0.98	0.02
2004-10-23	-9999	0	0.021	0.291	0.98	0.02
2004-10-24	-9999	0	0.021	0	0.98	0.02
2004-10-25	-9999	0	0.021	0	0.98	0.02
2004-10-26	-9999	0	0.021	0	0.98	0.02
2004-10-27	-9999	0	0.021	0.605	1	0
2004-10-28	-9999	0	0.021	0	1	0
2004-10-29	-9999	0	0.021	0	1	0
2004-10-30	-9999	0	0.022	0	0.999	0.001
2004-10-31	-9999	0	0.023	0.469	0.998	0.002
2004-11-01	-9999	0	0.023	0	0.998	0.002
2004-11-02	-9999	0	0.023	0	0.998	0.002
2004-11-03	-9999	0	0.023	0	0.998	0.002
2004-11-04	-9999	0	0.023	0.03	0.998	0.002
2004-11-05	-9999	0	0.022	1.567	1	0
2004-11-06	-9999	0	0.021	0.176	1	0
2004-11-07	-9999	0	0.022	0	0.999	0.001
2004-11-08	-9999	0	0.023	0	0.998	0.002
2004-11-09	-9999	0	0.023	0.004	0.998	0.002
2004-11-10	-9999	0	0.024	0	0.997	0.003
2004-11-11	-9999	0	0.024	0	0.997	0.003
2004-11-12	-9999	0	0.024	0	0.997	0.003
2004-11-13	-9999	0	0.024	0	0.997	0.003
2004-11-14	-9999	0	0.025	0	0.996	0.004
2004-11-15	-9999	0	0.024	0.128	1	0
2004-11-16	-9999	0	0.022	1.124	1	0
2004-11-17	-9999	0	0.022	0.479	1	0
2004-11-18	-9999	0	0.023	0.044	0.999	0.001
2004-11-19	-9999	0	0.024	0.217	0.998	0.002
2004-11-20	-9999	0	0.024	0	0.997	0.003
2004-11-21	-9999	0	0.025	0	0.997	0.003
2004-11-22	-9999	0	0.026	0.128	0.996	0.004
2004-11-23	-9999	0	0.027	0	0.995	0.005
2004-11-24	-9999	0	0.028	0	0.994	0.006
2004-11-25	-9999	0	0.029	0	0.993	0.007
2004-11-26	-9999	0	0.029	0	0.993	0.007
2004-11-27	-9999	0	0.03	0	0.992	0.008
2004-11-28	-9999	0	0.03	0	0.992	0.008
2004-11-29	-9999	0	0.03	0	0.991	0.009
2004-11-30	-9999	0	0.033	0	0.989	0.011
2004-12-01	-9999	0	0.036	0	0.986	0.014
2004-12-02	-9999	0	0.037	0	0.985	0.015
2004-12-03	-9999	0	0.037	1.182	1	0
2004-12-04	-9999	0	0.037	0	0.999	0.001
2004-12-05	-9999	0	0.041	0	0.995	0.005
2004-12-06	-9999	0	0.045	0	0.992	0.008
2004-12-07	-9999	0	0.045	0	0.992	0.008
2004-12-08	-9999	0	0.045	0	0.992	0.008
2004-12-09	-9999	0	0.046	0	0.991	0.009
2004-12-10	-9999	0	0.046	0	0.991	0.009
2004-12-11	-9999	0	0.046	0	0.991	0.009
2004-12-12	-9999	0	0.046	0	0.991	0.009
2004-12-13	-9999	0	0.047	0	0.99	0.01
2004-12-14	-9999	0	0.047	0	0.99	0.01
2004-12-15	-9999	0	0.047	0	0.99	0.01
2004-12-16	-9999	0	0.047	0	0.99	0.01
2004-12-17	-9999	0	0.047	0	0.99	0.01
2004-12-18	-9999	0	0.048	0	0.989	0.011
2004-12-19	-9999	0	0.048	0	0.989	0.011
2004-12-20	-9999	0	0.05	0	0.987	0.013
2004-12-21	-9999	0	0.05	0	0.987	0.013
2004-12-22	-9999	0	0.05	0	0.987	0.013
2004-12-23	-9999	0	0.05	0	0.986	0.014
2004-12-24	-9999	0	0.054	0	0.983	0.017
2004-12-25	-9999	0	0.059	0	0.978	0.022
2004-12-26	-9999	0	0.061	0	0.976	0.024
2004-12-27	-9999	0	0.061	0	0.976	0.024
2004-12-28	-9999	0	0.061	0	0.976	0.024
2004-12-29	-9999	0	0.061	0	0.975	0.025
2004-12-30	-9999	0	0.062	0	0.975	0.025
2004-12-31	-9999	0	0.062	0	0.974	0.026
2005-01-01	-9999	0	0.064	0	0.973	0.027
2005-01-02	-9999	0	0.066	0	0.97	0.03
2005-01-03	-9999	0	0.067	0	0.97	0.03
2005-01-04	-9999	0	0.067	0	0.97	0.03
2005-01-05	-9999	0	0.067	0	0.97	0.03
2005-01-06	-9999	0	0.068	0	0.969	0.031
2005-01-07	-9999	0	0.069	0	0.968	0.032
2005-01-08	-9999	0	0.072	0	0.965	0.035
2005-01-09	-9999	0	0.073	0	0.964	0.036
2005-01-10	-9999	0	0.073	0	0.964	0.036
2005-01-11	-9999	0	0.073	0	0.963	0.037
2005-01-12	-9999	0	0.074	0	0.963	0.037
2005-01-13	-9999	0	0.074	0	0.962	0.038
2005-01-14	-9999	0	0.075	0	0.962	0.038
2005-01-15	-9999	0	0.075	0	0.962	0.038
2005-01-16	-9999	0	0.075	0	0.962	0.038
2005-01-17	-9999	0	0.075	0	0.962	0.038
2005-01-18	-9999	0	0.075	0	0.962	0.038
2005-01-19	-9999	0	0.076	0	0.961	0.039
2005-01-20	-9999	0	0.078	0	0.959	0.041
2005-01-21	-9999	0	0.08	0	0.957	0.043
2005-01-22	-9999	0	0.081	0	0.956	0.044
2005-01-23	-9999	0	0.081	0	0.956	0.044
2005-01-24	-9999	0	0.081	0	0.956	0.044
2005-01-25	-9999	0	0.081	0.413	0.956	0.044
2005-01-26	-9999	0	0.082	0	0.955	0.045
2005-01-27	-9999	0	0.082	0	0.955	0.045
2005-01-28	-9999	0	0.082	0	0.955	0.045
2005-01-29	-9999	0	0.082	0	0.955	0.045
2005-01-30	-9999	0	0.082	0	0.955	0.045
2005-01-31	-9999	0	0.082	0	0.955	0.045
2005-02-01	-9999	0	0.082	0.524	0.955	0.045
2005-02-02	-9999	0	0.082	0.868	1	0
2005-02-03	-9999	0	0.082	0	1	0
2005-02-04	-9999	0	0.086	0	0.996	0.004
2005-02-05	-9999	0	0.102	0	0.978	0.022
2005-02-06	-9999	0	0.107	0	0.973	0.027
2005-02-07	-9999	0	0.107	0	0.973	0.027
2005-02-08	-9999	0	0.108	0	0.973	0.027
2005-02-09	-9999	0	0.108	0	0.972	0.028
2005-02-10	-9999	0	0.108	0	0.972	0.028
2005-02-11	-9999	0	0.109	0	0.972	0.028
2005-02-12	-9999	0	0.109	0	0.971	0.029
2005-02-13	-9999	0	0.109	0	0.971	0.029
2005-02-14	-9999	0	0.11	0	0.97	0.03
2005-02-15	-9999	0	0.111	0	0.969	0.031
2005-02-16	-9999	0	0.111	0	0.969	0.031
2005-02-17	-9999	0	0.111	0	0.969	0.031
2005-02-18	-9999	0	0.112	0	0.968	0.032
2005-02-19	-9999	0	0.112	0	0.968	0.032
2005-02-20	-9999	0	0.113	0	0.968	0.032
2005-02-21	-9999	0	0.113	0	0.967	0.033
2005-02-22	-9999	0	0.113	0	0.967	0.033
2005-02-23	-9999	0	0.113	0	0.967	0.033
2005-02-24	-9999	0	0.113	0	0.967	0.033
2005-02-25	-9999	0	0.114	0	0.966	0.034
2005-02-26	-9999	0	0.114	0	0.966	0.034
2005-02-27	-9999	0	0.114	0	0.966	0.034
2005-02-28	-9999	0	0.114	0	0.966	0.034
2005-03-01	-9999	0	0.114	0	0.966	0.034
2005-03-02	-9999	0	0.114	0	0.966	0.034
2005-03-03	-9999	0	0.114	0	0.966	0.034
2005-03-04	-9999	0	0.114	0	0.966	0.034
2005-03-05	-9999	0	0.114	0.114	0.966	0.034
2005-03-06	-9999	0.005	0.132	0.99	0.947	0.053
2005-03-07	-9999	0.005	0.14	0	0.939	0.061
2005-03-08	-9999	0.005	0.146	0	0.932	0.068
2005-03-09	-9999	0.005	0.152	0.78	0.926	0.074
2005-03-10	-9999	0.007	0.159	0.922	0.919	0.081
2005-03-11	-9999	0.01	0.17	0	0.907	0.093
2005-03-12	-9999	0.012	0.181	0	0.896	0.104
2005-03-13	-9999	0.013	0.19	0	0.886	0.114
2005-03-14	-9999	0.013	0.201	0	0.874	0.126
2005-03-15	-9999	0.013	0.209	0	0.866	0.134
2005-03-16	-9999	0.013	0.217	0	0.857	0.143
2005-03-17	-9999	0.013	0.229	0	0.845	0.155
2005-03-18	-9999	0.013	0.237	0	0.837	0.163
2005-03-19	-9999	0.013	0.243	0	0.83	0.17
2005-03-20	-9999	0.012	0.249	0	0.824	0.176
2005-03-21	-9999	0.011	0.259	0	0.813	0.187
2005-03-22	-9999	0.011	0.267	0	0.805	0.195
2005-03-23	-9999	0.01	0.272	0	0.8	0.2
2005-03-24	-9999	0.01	0.275	0	0.796	0.204
2005-03-25	-9999	0.01	0.278	0	0.793	0.207
2005-03-26	-9999	0.009	0.281	0	0.79	0.21
2005-03-27	-9999	0.008	0.284	0.026	0.787	0.213
2005-03-28	-9999	0.008	0.286	1.14	0.785	0.215
2005-03-29	-9999	0.032	0.296	1.324	0.774	0.226
2005-03-30	-9999	0.027	0.304	0.091	0.766	0.234
2005-03-31	-9999	0.027	0.312	0.614	0.758	0.242
2005-04-01	-9999	0.031	0.32	0	0.749	0.251
2005-04-02	-9999	0.079	0.34	2.021	0.728	0.272
2005-04-03	-9999	0.049	0.35	1.062	0.717	0.283
2005-04-04	-9999	0.093	0.369	2.665	0.697	0.303
2005-04-05	-9999	0.109	0.389	0.41	0.676	0.324
2005-04-06	-9999	0.099	0.405	0.283	0.659	0.341
2005-04-07	-9999	0.099	0.417	0.632	0.647	0.353
2005-04-08	-9999	0.088	0.423	0.723	0.64	0.36
2005-04-09	-9999	0.083	0.429	0.626	0.633	0.367
2005-04-10	-9999	0.084	0.443	0.295	0.619	0.381
2005-04-11	-9999	0.087	0.453	0.246	0.608	0.392
2005-04-12	-9999	0.085	0.462	0.297	0.599	0.401
2005-04-13	-9999	0.083	0.469	0.361	0.592	0.408
2005-04-14	-9999	0.084	0.473	1.511	0.587	0.413
2005-04-15	-9999	0.077	0.483	1.087	0.577	0.423
2005-04-16	-9999	0.082	0.49	1.005	0.569	0.431
2005-04-17	-9999	0.073	0.493	2.487	0.567	0.433
2005-04-18	-9999	0.064	0.496	1.75	0.563	0.437
2005-04-19	-9999	0.055	0.499	1.615	0.56	0.44
2005-04-20	-9999	0.046	0.5	1.991	0.559	0.441
2005-04-21	-9999	0.037	0.498	2.873	1	0
2005-04-22	-9999	0.002	0.499	2.338	0.999	0.001
2005-04-23	-9999	0	0.494	3.292	1	0
2005-04-24	-9999	0	0.489	3.382	1	0
2005-04-25	-9999	0	0.486	2.666	1	0
2005-04-26	-9999	0	0.483	1.958	1	0
2005-04-27	-9999	0	0.483	0.57	0.999	0.001
2005-04-28	-9999	0	0.484	0.055	0.998	0.002
2005-04-29	-9999	0	0.486	0	0.995	0.005
2005-04-30	-9999	0	0.487	0	0.993	0.007
2005-05-01	-9999	0	0.488	0.322	0.992	0.008
2005-05-02	-9999	0	0.488	0.003	0.991	0.009
2005-05-03	-9999	0	0.487	0.923	1	0
2005-05-04	-9999	0	0.482	2.942	1	0
2005-05-05	-9999	0	0.478	2.812	1	0
2005-05-06	-9999	0	0.474	3.461	1	0
2005-05-07	-9999	0	0.468	3.414	1	0
2005-05-08	-9999	0	0.462	3.208	1	0
2005-05-09	-9999	0	0.457	2.726	1	0
2005-05-10	-9999	0	0.453	1.784	1	0
2005-05-11	-9999	0	0.452	0.658	1	0
2005-05-12	-9999	0	0.448	1.548	1	0
2005-05-13	-9999	0	0.445	1.467	1	0
2005-05-14	-9999	0	0.443	0.84	1	0
2005-05-15	-9999	0	0.438	1.982	1	0
2005-05-16	-9999	0	0.431	2.445	1	0
2005-05-17	-9999	0	0.427	2.502	1	0
2005-05-18	-9999	0	0.436	2.586	0.985	0.015
2005-05-19	-9999	0	0.43	3.888	1	0
2005-05-20	-9999	0	0.423	4.339	1	0
2005-05-21	-9999	0	0.419	3.35	1	0
2005-05-22	-9999	0	0.413	3.374	1	0
2005-05-23	-9999	0	0.406	3.454	1	0
2005-05-24	-9999	0	0.403	2.371	1	0
2005-05-25	-9999	0	0.402	1.954	1	0
2005-05-26	-9999	0	0.399	1.585	1	0
2005-05-27	-9999	0	0.396	1.856	1	0
2005-05-28	-9999	0	0.393	1.544	1	0
2005-05-29	-9999	0	0.388	2.063	1	0
2005-05-30	-9999	0	0.382	2.327	1	0
2005-05-31	-9999	0	0.375	2.56	1	0
2005-06-01	-9999	0	0.373	2.24	1	0
2005-06-02	-9999	0	0.383	2.499	0.985	0.015
2005-06-03	-9999	0	0.388	4.382	0.977	0.023
2005-06-04	-9999	0.001	0.388	4.332	0.977	0.023
2005-06-05	-9999	0.001	0.386	3.664	1	0
2005-06-06	-9999	0	0.381	3.929	1	0
2005-06-07	-9999	0	0.381	3.116	1	0
2005-06-08	-9999	0	0.379	3.022	1	0
2005-06-09	-9999	0	0.375	3.429	1	0
2005-06-10	-9999	0	0.369	3.538	1	0
2005-06-11	-9999	0	0.362	3.781	1	0
2005-06-12	-9999	0	0.354	3.783	1	0
2005-06-13	-9999	0	0.345	3.347	1	0
2005-06-14	-9999	0	0.347	2.812	0.997	0.003
2005-06-15	-9999	0	0.345	3.806	1	0
2005-06-16	-9999	0	0.338	3.924	1	0
2005-06-17	-9999	0	0.335	3.808	1	0
2005-06-18	-9999	0	0.357	4.204	0.969	0.031
2005-06-19	-9999	0.002	0.355	4.975	1	0
2005-06-20	-9999	0	0.351	5.123	1	0
2005-06-21	-9999	0	0.344	5.817	1	0
2005-06-22	-9999	0	0.347	7.223	0.995	0.005
2005-06-23	-9999	0	0.341	6.122	1	0
2005-06-24	-9999	0	0.337	3.644	1	0
2005-06-25	-9999	0	0.333	3.609	1	0
2005-06-26	-9999	0	0.336	4.121	0.997	0.003
2005-06-27	-9999	0	0.33	4.424	1	0
2005-06-28	-9999	0	0.325	4.07	1	0
2005-06-29	-9999	0	0.347	3.585	0.969	0.031
2005-06-30	-9999	0.002	0.345	5.263	1	0
2005-07-01	-9999	0	0.342	5.93	1	0
2005-07-02	-9999	0	0.336	5.976	1	0
2005-07-03	-9999	0	0.335	5.713	1	0
2005-07-04	-9999	0	0.335	5.402	1	0
2005-07-05	-9999	0	0.328	6.321	1	0
2005-07-06	-9999	0	0.319	6.447	1	0
2005-07-07	-9999	0	0.309	5.312	1	0
2005-07-08	-9999	0	0.301	4.128	1	0
2005-07-09	-9999	0	0.291	3.973	1	0
2005-07-10	-9999	0	0.282	3.009	1	0
2005-07-11	-9999	0	0.273	2.61	1	0
2005-07-12	-9999	0	0.264	2.539	1	0
2005-07-13	-9999	0	0.253	2.664	1	0
2005-07-14	-9999	0	0.244	2.078	1	0
2005-07-15	-9999	0	0.234	1.965	1	0
2005-07-16	-9999	0	0.223	1.923	1	0
2005-07-17	-9999	0	0.221	1.253	1	0
2005-07-18	-9999	0	0.213	2.093	1	0
2005-07-19	-9999	0	0.206	2.053	1	0
2005-07-20	-9999	0	0.199	1.751	1	0
2005-07-21	-9999	0	0.196	1.766	1	0
2005-07-22	-9999	0	0.188	2.28	1	0
2005-07-23	-9999	0	0.179	2.513	1	0
2005-07-24	-9999	0	0.172	1.789	1	0
2005-07-25	-9999	0	0.166	1.282	1	0
2005-07-26	-9999	0	0.161	1.352	1	0
2005-07-27	-9999	0	0.156	1.369	1	0
2005-07-28	-9999	0	0.15	1.452	1	0
2005-07-29	-9999	0	0.144	1.614	1	0
2005-07-30	-9999	0	0.137	2.124	1	0
2005-07-31	-9999	0	0.126	2.608	1	0
2005-08-01	-9999	0	0.115	2.475	1	0
2005-08-02	-9999	0	0.111	2.101	1	0
2005-08-03	-9999	0	0.102	2.449	1	0
2005-08-04	-9999	0	0.094	2.199	1	0
2005-08-05	-9999	0	0.085	2.272	1	0
2005-08-06	-9999	0	0.076	1.961	1	0
2005-08-07	-9999	0	0.066	1.87	1	0
2005-08-08	-9999	0	0.058	1.402	1	0
2005-08-09	-9999	0	0.051	1.124	1	0
2005-08-10	-9999	0	0.046	0.94	1	0
2005-08-11	-9999	0	0.042	0.832	1	0
2005-08-12	-9999	0	0.041	0.978	1	0
2005-08-13	-9999	0	0.036	1.444	1	0
2005-08-14	-9999	0	0.032	1.7	1	0
2005-08-15	-9999	0	0.027	1.549	1	0
2005-08-16	-9999	0	0.024	1.507	1	0
2005-08-17	-9999	0	0.033	1.702	0.991	0.009
2005-08-18	-9999	0	0.029	3.368	1	0
2005-08-19	-9999	0	0.024	2.766	1	0
2005-08-20	-9999	0	0.019	2.713	1	0
2005-08-21	-9999	0	0.011	3.216	1	0
2005-08-22	-9999	0	0.002	3.704	1	0
2005-08-23	-9999	0	0.015	2.785	0.987	0.013
2005-08-24	-9999	0	0.016	4.906	0.986	0.014
2005-08-25	-9999	0	0.02	4.487	0.982	0.018
2005-08-26	-9999	0.001	0.018	4.778	1	0
2005-08-27	-9999	0	0.012	5.002	1	0
2005-08-28	-9999	0	0.005	5.243	1	0
2005-08-29	-9999	0	0.001	4.658	1	0
2005-08-30	-9999	0	0.001	3.719	1	0
2005-08-31	-9999	0	0.014	2.866	0.987	0.013
2005-09-01	-9999	0	0.012	4.024	1	0
2005-09-02	-9999	0	0.006	5.282	1	0
2005-09-03	-9999	0	0.001	5.427	1	0
2005-09-04	-9999	0	0.001	3.913	1	0
2005-09-05	-9999	0	0.008	3.066	0.993	0.007
2005-09-06	-9999	0	0.004	3.496	1	0
2005-09-07	-9999	0	0.001	3.201	1	0
2005-09-08	-9999	0	0.001	3.466	1	0
2005-09-09	-9999	0	0.001	2.959	1	0
2005-09-10	-9999	0	0.014	3.315	0.987	0.013
2005-09-11	-9999	0.001	0.046	4.224	0.956	0.044
2005-09-12	-9999	0.012	0.065	3.597	0.936	0.064
2005-09-13	-9999	0.013	0.078	3.182	0.924	0.076
2005-09-14	-9999	0.011	0.088	3.242	0.914	0.086
2005-09-15	-9999	0.01	0.095	2.878	0.908	0.092
2005-09-16	-9999	0.008	0.098	2.969	0.905	0.095
2005-09-17	-9999	0.006	0.099	2.992	0.904	0.096
2005-09-18	-9999	0.002	0.095	3.953	1	0
2005-09-19	-9999	0	0.09	4.263	1	0
2005-09-20	-9999	0	0.086	3.861	1	0
2005-09-21	-9999	0	0.083	2.989	1	0
2005-09-22	-9999	0	0.081	2.588	1	0
2005-09-23	-9999	0	0.08	2.55	1	0
2005-09-24	-9999	0	0.078	2.019	1	0
2005-09-25	-9999	0	0.074	2.549	1	0
2005-09-26	-9999	0	0.07	2.839	1	0
2005-09-27	-9999	0	0.068	2.159	1	0
2005-09-28	-9999	0	0.066	1.044	1	0
2005-09-29	-9999	0	0.061	2.5	1	0
2005-09-30	-9999	0	0.057	2.432	1	0
2005-10-01	-9999	0	0.057	1.603	1	0
2005-10-02	-9999	0	0.054	1.643	1	0
2005-10-03	-9999	0	0.054	0.249	1	0
2005-10-04	-9999	0	0.054	0.229	1	0
2005-10-05	-9999	0	0.054	0.02	0.999	0.001
2005-10-06	-9999	0	0.054	0.083	1	0
2005-10-07	-9999	0	0.051	1.535	1	0
2005-10-08	-9999	0	0.047	1.341	1	0
2005-10-09	-9999	0	0.044	1.401	1	0
2005-10-10	-9999	0	0.041	1.236	1	0
2005-10-11	-9999	0	0.037	1.198	1	0
2005-10-12	-9999	0	0.034	1.112	1	0
2005-10-13	-9999	0	0.029	1.304	1	0
2005-10-14	-9999	0	0.026	1.106	1	0
2005-10-15	-9999	0	0.023	0.964	1	0
2005-10-16	-9999	0	0.018	1.258	1	0
2005-10-17	-9999	0	0.016	0.534	1	0
2005-10-18	-9999	0	0.014	0.604	1	0
