DATE	rout	cout	cilv	evap	fnca	fcon
UNITS	m3/s	m3/s	M(m3)	mm	-	-
2009-12-01	-9999	0.001	3.043	0	0.993	0.007
2009-12-02	-9999	0.001	3.135	0	0.991	0.009
2009-12-03	-9999	0.001	3.236	0	0.989	0.011
2009-12-04	-9999	0.002	3.253	0	0.989	0.011
2009-12-05	-9999	0.002	3.271	0	0.989	0.011
2009-12-06	-9999	0.002	3.291	0	0.988	0.012
2009-12-07	-9999	0.002	3.31	0	0.988	0.012
2009-12-08	-9999	0.002	3.327	0	0.988	0.012
2009-12-09	-9999	0.002	3.344	0	0.987	0.013
2009-12-10	-9999	0.002	3.368	0	0.987	0.013
2009-12-11	-9999	0.002	3.391	0	0.986	0.014
2009-12-12	-9999	0.003	3.409	0	0.986	0.014
2009-12-13	-9999	0.003	3.425	0	0.986	0.014
2009-12-14	-9999	0.003	3.441	0	0.986	0.014
2009-12-15	-9999	0.003	3.457	0	0.985	0.015
2009-12-16	-9999	0.003	3.486	0	0.985	0.015
2009-12-17	-9999	0.003	3.502	0	0.984	0.016
2009-12-18	-9999	0.003	3.521	0	0.984	0.016
2009-12-19	-9999	0.003	3.541	0	0.984	0.016
2009-12-20	-9999	0.003	3.6	0	0.983	0.017
2009-12-21	-9999	0.003	3.631	0	0.982	0.018
2009-12-22	-9999	0.003	3.651	0	0.982	0.018
2009-12-23	-9999	0.003	3.944	0	0.977	0.023
2009-12-24	-9999	0.004	4.208	0	0.972	0.028
2009-12-25	-9999	0.004	4.241	0	0.971	0.029
2009-12-26	-9999	0.004	4.261	0	0.971	0.029
2009-12-27	-9999	0.005	4.276	0	0.971	0.029
2009-12-28	-9999	0.005	4.291	0	0.971	0.029
2009-12-29	-9999	0.005	4.307	0	0.97	0.03
2009-12-30	-9999	0.005	4.334	0	0.97	0.03
2009-12-31	-9999	0.005	4.35	0	0.969	0.031
2010-01-01	-9999	0.005	4.364	0	0.969	0.031
2010-01-02	-9999	0.005	4.525	0	0.966	0.034
2010-01-03	-9999	0.005	4.609	0	0.965	0.035
2010-01-04	-9999	0.006	4.625	0	0.965	0.035
2010-01-05	-9999	0.006	4.69	0	0.963	0.037
2010-01-06	-9999	0.006	4.88	0	0.96	0.04
2010-01-07	-9999	0.006	4.894	0	0.96	0.04
2010-01-08	-9999	0.006	4.908	0	0.96	0.04
2010-01-09	-9999	0.007	4.922	0	0.959	0.041
2010-01-10	-9999	0.007	4.938	0	0.959	0.041
2010-01-11	-9999	0.007	4.952	0	0.959	0.041
2010-01-12	-9999	0.007	4.966	0.039	0.959	0.041
2010-01-13	-9999	0.007	4.98	0.01	0.958	0.042
2010-01-14	-9999	0.007	4.994	0	0.958	0.042
2010-01-15	-9999	0.007	5.008	0	0.958	0.042
2010-01-16	-9999	0.007	5.022	0.479	0.958	0.042
2010-01-17	-9999	0.007	5.036	0	0.957	0.043
2010-01-18	-9999	0.007	5.05	0	0.957	0.043
2010-01-19	-9999	0.007	5.063	0	0.957	0.043
2010-01-20	-9999	0.007	5.089	0	0.956	0.044
2010-01-21	-9999	0.007	5.177	0	0.955	0.045
2010-01-22	-9999	0.007	5.267	0	0.953	0.047
2010-01-23	-9999	0.007	6.066	0	0.939	0.061
2010-01-24	-9999	0.008	6.545	0	0.93	0.07
2010-01-25	-9999	0.009	6.592	0	0.93	0.07
2010-01-26	-9999	0.01	6.605	0	0.929	0.071
2010-01-27	-9999	0.01	6.618	0	0.929	0.071
2010-01-28	-9999	0.011	6.631	0	0.929	0.071
2010-01-29	-9999	0.011	6.644	0	0.929	0.071
2010-01-30	-9999	0.011	6.656	0	0.928	0.072
2010-01-31	-9999	0.011	6.689	0	0.928	0.072
2010-02-01	-9999	0.011	6.703	0	0.928	0.072
2010-02-02	-9999	0.011	6.858	0	0.925	0.075
2010-02-03	-9999	0.011	6.973	0	0.923	0.077
2010-02-04	-9999	0.012	6.986	0	0.923	0.077
2010-02-05	-9999	0.012	6.998	0	0.922	0.078
2010-02-06	-9999	0.012	7.056	0	0.921	0.079
2010-02-07	-9999	0.012	7.185	0	0.919	0.081
2010-02-08	-9999	0.012	7.199	0	0.919	0.081
2010-02-09	-9999	0.012	7.214	0	0.919	0.081
2010-02-10	-9999	0.012	7.228	0	0.918	0.082
2010-02-11	-9999	0.012	7.249	0	0.918	0.082
2010-02-12	-9999	0.012	7.328	0	0.917	0.083
2010-02-13	-9999	0.012	7.396	0	0.915	0.085
2010-02-14	-9999	0.013	7.408	0	0.915	0.085
2010-02-15	-9999	0.013	7.42	0	0.915	0.085
2010-02-16	-9999	0.013	7.443	0	0.915	0.085
2010-02-17	-9999	0.013	7.476	0	0.914	0.086
2010-02-18	-9999	0.013	7.489	0	0.914	0.086
2010-02-19	-9999	0.013	7.502	0	0.914	0.086
2010-02-20	-9999	0.013	7.515	0	0.913	0.087
2010-02-21	-9999	0.013	7.528	0	0.913	0.087
2010-02-22	-9999	0.013	7.55	0	0.913	0.087
2010-02-23	-9999	0.013	7.563	0	0.912	0.088
2010-02-24	-9999	0.013	7.575	0	0.912	0.088
2010-02-25	-9999	0.013	7.586	0	0.912	0.088
2010-02-26	-9999	0.013	7.598	0	0.912	0.088
2010-02-27	-9999	0.013	7.609	0	0.912	0.088
2010-02-28	-9999	0.013	7.621	0	0.911	0.089
2010-03-01	0	0.013	7.632	0	0.911	0.089
2010-03-02	0	0.013	7.644	0	0.911	0.089
2010-03-03	0	0.013	7.655	0	0.911	0.089
2010-03-04	0	0.013	7.666	0	0.911	0.089
2010-03-05	0	0.013	7.677	0	0.91	0.09
2010-03-06	0	0.013	7.688	0	0.91	0.09
2010-03-07	0	0.013	7.7	0	0.91	0.09
2010-03-08	0	0.013	7.711	0	0.91	0.09
2010-03-09	0	0.013	7.718	0.627	0.91	0.09
2010-03-10	0.001	0.013	7.731	0.352	0.909	0.091
2010-03-11	0.001	0.032	7.779	0.796	0.909	0.091
2010-03-12	0.002	0.087	7.944	0	0.906	0.094
2010-03-13	0.003	0.14	8.135	0	0.902	0.098
2010-03-14	0.003	0.176	8.323	0.057	0.899	0.101
2010-03-15	0.004	0.2	8.507	0	0.896	0.104
2010-03-16	0.004	0.214	8.682	0	0.893	0.107
2010-03-17	0.005	0.218	8.827	0.897	0.89	0.11
2010-03-18	0.012	0.263	9.074	0.72	0.886	0.114
2010-03-19	0.009	0.36	9.437	0	0.879	0.121
2010-03-20	0.008	0.449	9.816	0	0.873	0.127
2010-03-21	0.023	0.5	10.159	0	0.866	0.134
2010-03-22	0.036	0.524	10.474	0	0.861	0.139
2010-03-23	0.031	0.534	10.779	0	0.855	0.145
2010-03-24	0.096	0.535	11.11	0	0.85	0.15
2010-03-25	0.182	0.536	11.373	0	0.845	0.155
2010-03-26	0.108	0.527	11.612	0	0.841	0.159
2010-03-27	0.079	0.508	11.828	0	0.837	0.163
2010-03-28	0.111	0.484	11.982	1.453	0.834	0.166
2010-03-29	0.581	0.786	12.385	5.208	0.827	0.173
2010-03-30	1.8	1.354	13.159	1.034	0.813	0.187
2010-03-31	1.89	1.777	13.941	0.325	0.799	0.201
2010-04-01	1.91	2.069	14.655	0.348	0.786	0.214
2010-04-02	1.28	2.262	15.334	0.284	0.774	0.226
2010-04-03	0.87	2.388	15.995	0.213	0.762	0.238
2010-04-04	0.718	2.463	16.551	0.319	0.752	0.248
2010-04-05	0.796	2.499	17.045	0.352	0.744	0.256
2010-04-06	0.842	2.508	17.557	0.237	0.734	0.266
2010-04-07	0.856	2.5	18.024	0.249	0.726	0.274
2010-04-08	0.827	2.475	18.403	0.353	0.719	0.281
2010-04-09	0.802	2.44	18.716	0.423	0.714	0.286
2010-04-10	0.64	2.408	19.116	0.215	0.707	0.293
2010-04-11	0.492	2.384	19.56	0.086	0.699	0.301
2010-04-12	0.415	2.338	19.922	0.556	0.692	0.308
2010-04-13	0.335	2.253	20.631	1.347	0.68	0.32
2010-04-14	0.351	2.427	21.311	1.94	0.668	0.332
2010-04-15	0.357	2.824	21.827	1.217	0.658	0.342
2010-04-16	0.385	3.14	22.33	1.038	0.649	0.351
2010-04-17	0.408	3.266	22.68	1.904	0.643	0.357
2010-04-18	0.386	3.201	22.896	2.54	0.639	0.361
2010-04-19	0.371	2.992	23.002	3.01	0.637	0.363
2010-04-20	0.379	2.677	23.005	3.422	0.637	0.363
2010-04-21	0.358	2.28	23.006	2.745	0.637	0.363
2010-04-22	0.32	1.842	22.879	3.419	1	0
2010-04-23	0.315	1.189	22.675	3.855	1	0
2010-04-24	0.339	0.738	22.508	3.487	1	0
2010-04-25	0.266	0.459	22.279	3.532	1	0
2010-04-26	0.2	0.285	22.312	2.156	0.999	0.001
2010-04-27	0.172	0.177	22.151	2.651	1	0
2010-04-28	0.145	0.11	21.903	3.691	1	0
2010-04-29	0.159	0.068	21.926	3.695	0.999	0.001
2010-04-30	0.208	0.042	22.859	3.117	0.974	0.026
2010-05-01	0.286	0.068	23.836	1.404	0.947	0.053
2010-05-02	0.389	0.228	24.79	0.631	0.921	0.079
2010-05-03	0.374	0.47	25.723	0.994	0.895	0.105
2010-05-04	0.38	0.734	27.182	1.244	0.855	0.145
2010-05-05	0.606	1.251	28.452	0.732	0.819	0.181
2010-05-06	0.675	1.848	29.579	0.389	0.788	0.212
2010-05-07	0.644	2.335	30.54	0.127	0.762	0.238
2010-05-08	0.549	2.675	31.373	1.26	0.739	0.261
2010-05-09	0.599	2.801	31.946	1.987	0.724	0.276
2010-05-10	0.625	2.745	32.467	2.665	0.71	0.29
2010-05-11	0.611	2.653	32.873	2.73	0.699	0.301
2010-05-12	0.591	2.542	33.089	3.084	0.693	0.307
2010-05-13	0.505	2.331	33.205	3.222	0.69	0.31
2010-05-14	0.424	2.015	33.1	4.662	1	0
2010-05-15	0.379	1.313	32.877	4.899	1	0
2010-05-16	0.346	0.815	32.529	5.661	1	0
2010-05-17	0.303	0.506	32.171	5.657	1	0
2010-05-18	0.246	0.314	31.71	6.303	1	0
2010-05-19	0.186	0.195	31.239	5.419	1	0
2010-05-20	0.142	0.121	30.75	4.714	1	0
2010-05-21	0.119	0.075	30.341	3.38	1	0
2010-05-22	0.114	0.047	30.396	2.038	0.998	0.002
2010-05-23	0.115	0.029	30.264	2.344	1	0
2010-05-24	0.108	0.018	30.099	2.157	1	0
2010-05-25	0.141	0.011	30.499	2.256	0.986	0.014
2010-05-26	0.164	0.01	30.385	2.374	1	0
2010-05-27	0.236	0.006	30.254	2.315	1	0
2010-05-28	0.33	0.004	31.758	2.239	0.945	0.055
2010-05-29	0.392	0.124	32.142	2.941	0.932	0.068
2010-05-30	0.721	0.249	33.159	3.07	0.896	0.104
2010-05-31	1.25	0.536	33.749	3.026	0.875	0.125
2010-06-01	1.26	0.768	34.227	3.213	0.858	0.142
2010-06-02	1.17	0.849	34.441	3.84	0.851	0.149
2010-06-03	1.18	0.795	34.614	4.537	0.845	0.155
2010-06-04	1.21	0.705	34.944	4.428	0.834	0.166
2010-06-05	1.21	0.709	34.964	4.506	0.833	0.167
2010-06-06	1.15	0.592	35.14	4.52	0.827	0.173
2010-06-07	1.11	0.597	35.075	4.948	1	0
2010-06-08	1.47	0.398	35.803	4.788	0.969	0.031
2010-06-09	1.75	0.329	36.229	3.744	0.951	0.049
2010-06-10	1.63	0.342	36.809	3.588	0.927	0.073
2010-06-11	1.56	0.408	37.447	3.628	0.899	0.101
2010-06-12	2.27	0.529	38.158	4.126	0.869	0.131
2010-06-13	2.4	0.742	38.488	4.238	0.855	0.145
2010-06-14	2.13	0.846	38.615	5.006	0.85	0.15
2010-06-15	1.99	0.801	38.535	5.547	1	0
2010-06-16	1.92	0.527	38.268	6.043	1	0
2010-06-17	1.96	0.327	38.656	6.116	0.981	0.019
2010-06-18	3	0.211	39.272	5.106	0.951	0.049
2010-06-19	3.33	0.246	39.459	4.96	0.942	0.058
2010-06-20	3.01	0.292	39.566	5.5	0.937	0.063
2010-06-21	2.64	0.257	39.354	5.94	1	0
2010-06-22	2.55	0.167	39.878	5.634	0.973	0.027
2010-06-23	2.56	0.145	39.835	5.608	1	0
2010-06-24	2.38	0.095	39.611	5.786	1	0
2010-06-25	2.07	0.059	39.367	6.498	1	0
2010-06-26	1.8	0.037	39.065	6.429	1	0
2010-06-27	1.53	0.023	38.824	5.601	1	0
2010-06-28	1.3	0.014	38.558	4.391	1	0
2010-06-29	1.11	0.009	38.269	4.494	1	0
2010-06-30	0.943	0.005	38.061	4.829	1	0
2010-07-01	0.85	0.003	37.631	5.548	1	0
2010-07-02	1.01	0.002	38.448	4.623	0.961	0.039
2010-07-03	1.02	0.021	38.132	6.817	1	0
2010-07-04	1.31	0.015	37.819	6.083	1	0
2010-07-05	1.43	0.009	37.494	5.599	1	0
2010-07-06	1.58	0.006	37.248	4.341	1	0
2010-07-07	1.66	0.004	36.934	4.033	1	0
2010-07-08	1.62	0.002	36.63	3.345	1	0
2010-07-09	1.58	0.001	36.257	3.525	1	0
2010-07-10	1.61	0.001	35.861	3.218	1	0
2010-07-11	1.62	0.001	35.537	2.305	1	0
2010-07-12	1.56	0	35.194	2.219	1	0
2010-07-13	1.56	0	35.28	2.327	0.996	0.004
2010-07-14	1.41	0.001	35.108	2.843	1	0
2010-07-15	1.29	0.001	34.777	3.204	1	0
2010-07-16	1.12	0	34.356	3.433	1	0
2010-07-17	0.975	0	34.496	3.03	0.994	0.006
2010-07-18	0.881	0.001	34.148	3.946	1	0
2010-07-19	0.772	0.001	33.79	3.514	1	0
2010-07-20	0.689	0.001	33.474	2.987	1	0
2010-07-21	0.636	0	33.226	2.848	1	0
2010-07-22	0.579	0	32.832	3.038	1	0
2010-07-23	0.54	0	32.43	2.692	1	0
2010-07-24	0.506	0	32.07	2.375	1	0
2010-07-25	0.48	0	31.582	2.668	1	0
2010-07-26	0.468	0	31.394	2.423	1	0
2010-07-27	0.462	0	30.959	2.963	1	0
2010-07-28	0.424	0	30.525	2.58	1	0
2010-07-29	0.382	0	30.082	2.32	1	0
2010-07-30	0.354	0	29.605	2.288	1	0
2010-07-31	0.321	0	29.098	2.192	1	0
2010-08-01	0.295	0	28.661	1.804	1	0
2010-08-02	0.312	0	28.383	1.664	1	0
2010-08-03	0.337	0	27.929	2.147	1	0
2010-08-04	0.304	0	27.551	1.68	1	0
2010-08-05	0.275	0	27.166	1.555	1	0
2010-08-06	0.255	0	26.79	1.442	1	0
2010-08-07	0.233	0	26.309	1.705	1	0
2010-08-08	0.216	0	25.806	1.668	1	0
2010-08-09	0.207	0	25.277	1.662	1	0
2010-08-10	0.202	0	24.925	1.37	1	0
2010-08-11	0.186	0	24.494	1.693	1	0
2010-08-12	0.171	0	24.075	1.62	1	0
2010-08-13	0.16	0	23.781	1.639	1	0
2010-08-14	0.167	0	23.589	1.607	1	0
2010-08-15	0.149	0	23.279	1.709	1	0
2010-08-16	0.139	0	22.979	1.522	1	0
2010-08-17	0.139	0	22.87	1.304	1	0
2010-08-18	0.146	0	22.607	1.544	1	0
2010-08-19	0.129	0	22.251	1.889	1	0
2010-08-20	0.114	0	21.782	2.241	1	0
2010-08-21	0.085	0	21.378	1.73	1	0
2010-08-22	0.085	0	20.904	2.054	1	0
2010-08-23	0.143	0	22.406	1.773	0.959	0.041
2010-08-24	0.187	0.022	22.257	4.624	1	0
2010-08-25	0.25	0.016	22.066	4.42	1	0
2010-08-26	0.235	0.01	21.7	6.219	1	0
2010-08-27	0.284	0.006	21.24	6.429	1	0
2010-08-28	0.324	0.004	20.895	4.083	1	0
2010-08-29	0.341	0.002	20.727	3.273	1	0
2010-08-30	0.344	0.001	20.577	2.739	1	0
2010-08-31	0.418	0.001	21.711	2.881	0.97	0.03
2010-09-01	0.459	0.018	21.595	4.058	1	0
2010-09-02	0.548	0.014	21.458	4.566	1	0
2010-09-03	0.694	0.009	21.283	3.899	1	0
2010-09-04	0.701	0.005	21.09	4.288	1	0
2010-09-05	0.685	0.003	20.881	4.462	1	0
2010-09-06	0.694	0.002	20.651	3.704	1	0
2010-09-07	0.686	0.001	20.494	2.522	1	0
2010-09-08	0.656	0.001	20.312	2.442	1	0
2010-09-09	0.636	0	20.254	2.758	1	0
2010-09-10	0.677	0	20.58	3.835	0.992	0.008
2010-09-11	0.73	0.002	20.432	3.438	1	0
2010-09-12	0.787	0.001	20.243	3.25	1	0
2010-09-13	0.836	0.001	20.127	2.112	1	0
2010-09-14	0.838	0.001	20.002	2.154	1	0
2010-09-15	0.819	0	19.973	2.498	1	0
2010-09-16	0.817	0	20.282	2.849	0.992	0.008
2010-09-17	0.85	0.003	20.249	1.88	1	0
2010-09-18	0.817	0.002	20.212	1.567	1	0
2010-09-19	0.789	0.001	20.147	1.69	1	0
2010-09-20	0.771	0.001	20.025	2.718	1	0
2010-09-21	0.76	0	20.103	2.27	0.998	0.002
2010-09-22	0.732	0.001	20.067	1.271	1	0
2010-09-23	0.694	0	19.972	1.784	1	0
2010-09-24	0.64	0	19.868	1.76	1	0
2010-09-25	0.611	0	19.67	2.567	1	0
2010-09-26	0.609	0	19.353	3.422	1	0
2010-09-27	0.56	0	18.993	3.384	1	0
2010-09-28	0.531	0	18.659	2.801	1	0
2010-09-29	0.487	0	18.326	2.479	1	0
2010-09-30	0.452	0	18.034	1.965	1	0
2010-10-01	0.404	0	17.819	1.352	1	0
2010-10-02	0.381	0	17.663	0.944	1	0
2010-10-03	0.352	0	17.41	1.389	1	0
2010-10-04	0.328	0	17.139	1.378	1	0
2010-10-05	0.307	0	16.797	1.606	1	0
2010-10-06	0.281	0	16.536	1.148	1	0
2010-10-07	0.259	0	16.23	1.266	1	0
2010-10-08	0.238	0	15.882	1.351	1	0
2010-10-09	0.226	0	15.497	1.398	1	0
2010-10-10	0.208	0	15.189	1.057	1	0
2010-10-11	0.194	0	14.873	1.035	1	0
2010-10-12	0.183	0	14.653	0.715	1	0
2010-10-13	0.171	0	14.46	0.607	1	0
2010-10-14	0.161	0	14.26	0.61	1	0
2010-10-15	0.15	0	14.049	0.629	1	0
2010-10-16	0.143	0	13.887	0.475	1	0
2010-10-17	0.14	0	13.793	0.28	1	0
2010-10-18	0.125	0	13.732	0.191	1	0
2010-10-19	0.038	0	13.606	0.355	1	0
2010-10-20	0.019	0	13.426	0.5	1	0
2010-10-21	0.021	0	13.353	0.211	1	0
2010-10-22	0.301	0	13.24	0.314	1	0
2010-10-23	0.139	0	13.126	0.311	1	0
2010-10-24	0.082	0	13.043	0.241	1	0
2010-10-25	0.082	0	13.522	0.393	0.99	0.01
2010-10-26	0.156	0	14.815	0.627	0.961	0.039
2010-10-27	0.338	0.02	15.126	0	0.954	0.046
2010-10-28	0.322	0.036	15.24	0	0.952	0.048
2010-10-29	0.433	0.042	15.405	0	0.948	0.052
2010-10-30	0.442	0.042	15.496	0	0.946	0.054
2010-10-31	0.461	0.039	15.547	0	0.945	0.055
2010-11-01	0.447	0.035	15.588	0	0.944	0.056
2010-11-02	0.495	0.031	15.564	1.386	1	0
2010-11-03	0.63	0.02	15.622	1.026	0.999	0.001
2010-11-04	0.732	0.013	15.717	0.31	0.996	0.004
2010-11-05	0.793	0.009	15.762	0.453	0.995	0.005
2010-11-06	-9999	0.007	15.687	1.656	1	0
2010-11-07	-9999	0.004	15.59	1.918	1	0
2010-11-08	-9999	0.003	15.509	1.672	1	0
2010-11-09	-9999	0.002	15.435	1.603	1	0
2010-11-10	-9999	0.001	15.713	0.404	0.994	0.006
2010-11-11	-9999	0.001	16.011	0	0.987	0.013
2010-11-12	-9999	0.002	16.04	0	0.986	0.014
2010-11-13	-9999	0.003	16.067	0	0.986	0.014
2010-11-14	-9999	0.004	16.092	0	0.985	0.015
2010-11-15	-9999	0.004	16.115	0	0.984	0.016
2010-11-16	-9999	0.004	16.14	0.071	0.984	0.016
2010-11-17	-9999	0.004	16.163	0	0.983	0.017
2010-11-18	-9999	0.004	16.788	0	0.969	0.031
2010-11-19	-9999	0.005	17.192	0	0.96	0.04
2010-11-20	-9999	0.006	17.214	0	0.959	0.041
2010-11-21	-9999	0.006	17.578	0	0.951	0.049
2010-11-22	-9999	0.007	17.596	0	0.95	0.05
2010-11-23	-9999	0.008	17.629	0	0.95	0.05
2010-11-24	-9999	0.008	18.108	0	0.938	0.062
2010-11-25	-9999	0.008	18.167	0	0.937	0.063
2010-11-26	-9999	0.008	18.179	0	0.937	0.063
2010-11-27	-9999	0.008	18.19	0	0.937	0.063
2010-11-28	-9999	0.008	18.201	0	0.936	0.064
2010-11-29	-9999	0.008	18.213	0	0.936	0.064
2010-11-30	-9999	0.008	18.224	0	0.936	0.064
2010-12-01	-9999	0.007	18.234	0	0.936	0.064
2010-12-02	-9999	0.007	18.243	0	0.935	0.065
2010-12-03	-9999	0.007	18.287	0	0.934	0.066
2010-12-04	-9999	0.007	18.371	0	0.932	0.068
2010-12-05	-9999	0.007	18.382	0	0.932	0.068
2010-12-06	-9999	0.007	18.39	0	0.932	0.068
2010-12-07	-9999	0.006	18.399	0	0.932	0.068
2010-12-08	-9999	0.006	18.432	0	0.931	0.069
2010-12-09	-9999	0.006	18.492	0	0.93	0.07
2010-12-10	-9999	0.006	18.502	0	0.929	0.071
2010-12-11	-9999	0.006	18.538	0	0.929	0.071
2010-12-12	-9999	0.006	18.546	0	0.928	0.072
2010-12-13	-9999	0.006	18.554	0	0.928	0.072
2010-12-14	-9999	0.006	18.568	0	0.928	0.072
2010-12-15	-9999	0.006	19.173	0	0.914	0.086
2010-12-16	-9999	0.006	19.241	0	0.912	0.088
2010-12-17	-9999	0.006	19.319	0	0.911	0.089
2010-12-18	-9999	0.006	19.329	0	0.91	0.09
2010-12-19	-9999	0.006	19.338	0	0.91	0.09
2010-12-20	-9999	0.006	19.343	0	0.91	0.09
2010-12-21	-9999	0.006	19.35	0	0.91	0.09
2010-12-22	-9999	0.006	19.356	0	0.91	0.09
2010-12-23	-9999	0.006	19.361	0	0.91	0.09
2010-12-24	-9999	0.006	19.366	0	0.91	0.09
2010-12-25	-9999	0.006	19.371	0	0.909	0.091
2010-12-26	-9999	0.006	19.377	0	0.909	0.091
2010-12-27	-9999	0.006	19.382	0	0.909	0.091
2010-12-28	-9999	0.006	19.387	0	0.909	0.091
2010-12-29	-9999	0.006	19.395	0	0.909	0.091
2010-12-30	-9999	0.006	19.4	0	0.909	0.091
2010-12-31	-9999	0.006	19.405	0	0.909	0.091
2011-01-01	-9999	0.006	19.41	0	0.909	0.091
2011-01-02	-9999	0.006	19.415	0	0.908	0.092
2011-01-03	-9999	0.006	19.421	0	0.908	0.092
2011-01-04	-9999	0.006	19.482	0	0.907	0.093
2011-01-05	-9999	0.006	19.55	0	0.905	0.095
2011-01-06	-9999	0.006	19.82	0	0.899	0.101
2011-01-07	-9999	0.006	19.879	0	0.898	0.102
2011-01-08	-9999	0.006	19.884	0	0.898	0.102
2011-01-09	-9999	0.006	19.889	0	0.898	0.102
2011-01-10	-9999	0.006	19.896	0	0.897	0.103
2011-01-11	-9999	0.006	19.91	0	0.897	0.103
2011-01-12	-9999	0.006	19.93	0	0.897	0.103
2011-01-13	-9999	0.006	20.263	0	0.889	0.111
2011-01-14	-9999	0.006	20.49	0	0.884	0.116
2011-01-15	-9999	0.006	20.536	0	0.883	0.117
2011-01-16	-9999	0.007	20.747	0	0.878	0.122
2011-01-17	-9999	0.007	20.851	0	0.876	0.124
2011-01-18	-9999	0.007	20.861	0	0.875	0.125
2011-01-19	-9999	0.007	20.877	0	0.875	0.125
2011-01-20	-9999	0.007	20.882	0	0.875	0.125
2011-01-21	-9999	0.007	21.015	0	0.872	0.128
2011-01-22	-9999	0.007	21.034	0	0.871	0.129
2011-01-23	-9999	0.007	21.2	0	0.868	0.132
2011-01-24	-9999	0.007	21.248	0	0.867	0.133
2011-01-25	-9999	0.007	21.252	0	0.866	0.134
2011-01-26	-9999	0.007	21.259	0	0.866	0.134
2011-01-27	-9999	0.007	21.288	0	0.866	0.134
2011-01-28	-9999	0.007	21.55	0	0.86	0.14
2011-01-29	-9999	0.007	21.555	0	0.859	0.141
2011-01-30	-9999	0.008	21.559	0	0.859	0.141
2011-01-31	-9999	0.008	21.563	0	0.859	0.141
2011-02-01	-9999	0.008	21.567	0	0.859	0.141
2011-02-02	-9999	0.008	21.571	0	0.859	0.141
2011-02-03	-9999	0.008	21.575	0	0.859	0.141
2011-02-04	-9999	0.008	21.589	0	0.859	0.141
2011-02-05	-9999	0.008	21.695	0	0.856	0.144
2011-02-06	-9999	0.008	21.742	0	0.855	0.145
2011-02-07	-9999	0.008	21.747	0	0.855	0.145
2011-02-08	-9999	0.008	21.75	0	0.855	0.145
2011-02-09	-9999	0.008	21.754	0	0.855	0.145
2011-02-10	-9999	0.008	21.76	0	0.855	0.145
2011-02-11	-9999	0.008	21.77	0	0.855	0.145
2011-02-12	-9999	0.008	21.78	0	0.854	0.146
2011-02-13	-9999	0.008	21.79	0.544	0.854	0.146
2011-02-14	-9999	0.054	21.87	0	0.852	0.148
2011-02-15	-9999	0.101	21.961	0.541	0.85	0.15
2011-02-16	-9999	0.182	22.123	0	0.846	0.154
2011-02-17	-9999	0.25	22.58	0	0.836	0.164
2011-02-18	-9999	0.297	22.761	0	0.832	0.168
2011-02-19	-9999	0.32	22.988	0	0.827	0.173
2011-02-20	-9999	0.327	23.126	0	0.823	0.177
2011-02-21	-9999	0.322	23.252	0	0.821	0.179
2011-02-22	-9999	0.31	23.366	0	0.818	0.182
2011-02-23	-9999	0.295	23.47	0	0.816	0.184
2011-02-24	-9999	0.278	23.565	0	0.813	0.187
2011-02-25	-9999	0.259	23.65	0	0.811	0.189
2011-02-26	-9999	0.241	23.729	0	0.81	0.19
2011-02-27	-9999	0.224	23.818	0	0.808	0.192
2011-02-28	-9999	0.207	23.957	0	0.804	0.196
2011-03-01	0.003	0.192	24.128	0	0.801	0.199
2011-03-02	0.003	0.178	24.181	0	0.799	0.201
2011-03-03	0.003	0.165	24.304	0	0.797	0.203
2011-03-04	0.003	0.153	24.355	0	0.795	0.205
2011-03-05	0.003	0.141	24.416	0	0.794	0.206
2011-03-06	0.003	0.13	24.469	0	0.793	0.207
2011-03-07	0.003	0.12	24.503	0	0.792	0.208
2011-03-08	0.003	0.111	24.539	0	0.791	0.209
2011-03-09	0.003	0.102	24.568	0	0.791	0.209
2011-03-10	0.003	0.094	24.596	0	0.79	0.21
2011-03-11	0.003	0.087	24.657	0	0.788	0.212
2011-03-12	0.003	0.08	24.681	0	0.788	0.212
2011-03-13	0.003	0.074	24.702	0	0.787	0.213
2011-03-14	0.003	0.068	24.721	0	0.787	0.213
2011-03-15	0.003	0.063	24.738	0.446	0.787	0.213
2011-03-16	0.003	0.117	25.244	0	0.775	0.225
2011-03-17	0.003	0.199	25.502	0	0.769	0.231
2011-03-18	0.003	0.263	25.608	0	0.767	0.233
2011-03-19	0.002	0.298	25.709	0	0.764	0.236
2011-03-20	0.002	0.311	26.414	0	0.748	0.252
2011-03-21	0.001	0.365	26.568	0	0.744	0.256
2011-03-22	0.001	0.41	26.778	0	0.74	0.26
2011-03-23	0.001	0.442	26.901	0	0.737	0.263
2011-03-24	0	0.455	27.015	0	0.734	0.266
2011-03-25	-9999	0.451	27.12	0	0.732	0.268
2011-03-26	-9999	0.435	27.216	0	0.73	0.27
2011-03-27	-9999	0.413	27.303	0	0.728	0.272
2011-03-28	-9999	0.388	27.383	0	0.726	0.274
2011-03-29	0	0.362	27.458	0	0.724	0.276
2011-03-30	0	0.335	27.536	0	0.722	0.278
2011-03-31	0.004	0.312	27.597	0	0.721	0.279
2011-04-01	0.013	0.288	27.643	0.718	0.72	0.28
2011-04-02	0.013	0.385	27.773	0.102	0.717	0.283
2011-04-03	0.015	0.495	27.989	0.942	0.712	0.288
2011-04-04	0.013	0.777	28.269	0	0.706	0.294
